ADEP,ADES,ICAO Route,Synthesized Route,Hausdorff Distance
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F400 A590 MUPOB/N0485F400 A590 JOM/M084F400 M767 TERIX M758 IDSEL/N0487F400 Y335 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F400 A590 MUPOB/N0486F400 A590 JOM/M084F400 M767 TERIX M758 IDSEL/N0487F400 Y335 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F400 A590 MUPOB/N0486F400 A590 JOM/M084F400 M767 TERIX/M081F340 M758 IDSEL/N0477F340 Y335 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0483F400 Q13 KABAM/M084F400 N892 MABLI/N0484F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0483F400 Q13 KABAM/M084F400 N892 MABLI/N0482F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU Q13 BOGUM/N0485F400 Q13 KABAM/M084F400 N892 MABLI/N0486F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0484F400 Q13 KABAM/M084F400 N892 MABLI/N0485F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU Q13 KABAM/M085F400 N892 MABLI/N0487F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 SHIMO/N0486F400 Y52 IGURU Q13 KABAM/M084F400 N892 MABLI/N0487F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0487F400 Q13 KABAM/M084F400 N892 MABLI/N0488F400 L635 DOVOL Y334 PADLI Y343 SAROX,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0475F370 A597 BUBDO/N0472F380 A590 GURAG/N0470F400 A590 JOM M767 TEGID/M081F400 M767 TERIX/M078F340 M758 GULGU/N0464F340 M758 UPVUN/M078F340 M758 IDSEL/N0461F340 Y335 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 GLOOM/N0473F320 Q13 KABAM N892 MELAS/M077F320 N892 MABLI L635 DOVOL/N0460F320 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 KABAM N892 MIGUG/N0469F390 N892 MONBO/N0467F400 N892 MELAS/M081F400 N892 MABLI L635 DOVOL/N0466F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 GLOOM/N0472F360 Q13 KABAM N892 MIGUG/N0467F400 N892 MELAS/M081F400 N892 MABLI L635 DOVOL/N0466F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 ALDEM/N0478F360 Y52 IGURU Q13 KABAM N892 MIGUG/N0470F390 N892 MELAS/M081F390 N892 MABLI/M081F400 L635 DOVOL/N0467F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0476F370 A597 BUBDO/N0477F360 A590 JOM M767 TEGID/M081F400 M767 TERIX/M078F340 M758 GULGU/N0463F340 M758 UPVUN/M078F340 M758 IDSEL/N0462F340 Y335 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0474F370 A597 BUBDO/N0472F380 A590 VIGOR/N0468F400 A590 JOM M767 TEGID/M081F400 M767 TERIX/M078F340 M758 GULGU/N0465F340 M758 UPVUN/M078F340 M758 IDSEL/N0464F340 Y335 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 ALDEM/N0471F380 Y52 IGURU Q13 KABAM/N0471F390 N892 MUMOT/N0468F400 N892 MELAS/M081F400 N892 MABLI 0427N10505E DOVOL/N0466F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 KABAM/N0467F400 N892 MELAS/M081F400 N892 MABLI L635 DOVOL/N0465F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 GLOOM/N0471F320 Q13 KABAM N892 MIGUG/N0467F400 N892 MELAS/M081F400 0442N10553E SUSAR L635 DOVOL/N0465F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,KUL,OPPAR DCT JYOGA Y566 LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 KABAM N892 MIGUG/N0470F390 N892 MIMUX/N0467F400 N892 MELAS/M081F400 N892 MABLI L635 DOVOL/N0467F400 Y334 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M085F380 A590 GURAG/N0495F380 G578 DILIS/N0486F400 G578 TODEK/M084F400 P515 TOKON M767 TOMAN/N0486F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON/N0494F370 Y47 BUBDO/M084F380 A590 MUPOB/N0484F400 A590 JOM/M084F400 M767 TOMAN/N0483F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M081F320 A590 MUPOB/N0480F320 A590 JOM/M084F400 M767 TOMAN/N0486F400 KARTO GUNUD KEXAS 0110N10445E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 MDE/M084F400 A590 MUPOB/N0486F400 A590 JOM/M084F400 M767 TOMAN/N0485F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M085F380 A590 MDE/M084F400 A590 MUPOB/N0487F400 A590 JOM/M084F400 M767 TOMAN/N0487F400 KARTO GUNUD KEXAS 0110N10454E 0114N10434E BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 MUPOB/N0484F400 A590 JOM/M084F400 M767 TOMAN/N0486F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F360 A590 MUPOB/N0497F360 A590 JOM/M084F400 M767 TOMAN/N0485F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 MUPOB/N0483F400 A590 JOM/M084F400 M767 TENON TEGID 0541N11159E TERIX M767 TOMAN/N0484F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 SHIMO/N0482F400 Y52 IGURU Q13 KABAM/M084F400 N892 MELAS/N0484F400 DCT MABAL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 SHIMO/N0482F400 Y52 IGURU Q13 KABAM/M084F400 N892 MELAS/N0484F400 DCT MABAL KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 KABAM/M084F400 N892 MELAS/N0482F400 DCT MABAL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 SHIJA/N0484F400 Q13 KABAM/M084F400 N892 MELAS/N0486F400 DCT MABAL KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 SHIJA/N0481F400 Q13 KABAM/M084F400 N892 MELAS/N0484F400 DCT MABAL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 SHIJA/N0482F400 Q13 KABAM/M084F400 N892 MELAS/N0484F400 DCT MABAL KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 SHIMO/N0489F400 Y52 IGURU Q13 KABAM/M085F400 N892 MELAS/N0490F400 DCT MABAL KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 MUPOB/N0483F400 A590 JOM/M084F400 M767 TOMAN/N0486F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M085F380 A590 MUPOB/N0487F400 A590 JOM/M084F400 M767 TOMAN/N0489F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y525 ONC Y579 SAKON/M080F320 A582 SARSI/N0484F320 A582 JOM/M084F400 M767 TOMAN/N0486F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2123.1845293561564
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y525 ONC Y579 SAKON/M084F400 A582 SARSI/N0484F400 A582 JOM/M084F400 M767 TOMAN/N0482F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2123.1845293561564
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y525 ONC Y579 SAKON/M084F400 A582 SARSI/N0485F400 A582 JOM/M084F400 M767 TOMAN/N0480F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2123.1845293561564
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F400 A590 MUPOB/N0487F400 A590 JOM/M084F400 M767 TOMAN/N0486F400 KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 DOVAG/M084F400 A590 MUPOB/N0486F400 A590 JOM/M084F400 M767 TOMAN/N0485F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 TUNTO/M084F400 A590 MUPOB/N0485F400 A590 JOM/M084F400 M767 TOMAN/N0486F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M085F380 A590 TUNTO/M084F400 A590 MUPOB/N0485F400 A590 JOM/M084F400 M767 TOMAN/N0487F400 KARTO GUNUD KEXAS KARTO2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 MUPOB/N0492F380 A590 JOM/M084F400 M767 TOMAN/N0486F400 KARTO GUNUD KEXAS KARTO2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 VIGOR/M084F400 A590 MUPOB/N0485F400 A590 JOM/M084F400 M767 TOMAN/N0487F400 0123N10537E KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON Y47 BUBDO/M084F380 A590 VIGOR/M084F400 A590 MUPOB/N0485F400 A590 JOM/M084F400 M767 TOMAN/N0487F400,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 SHIMO/N0488F380 Y52 IGURU Q13 KABAM/M083F360 N892 MELAS/N0484F360 DCT MABAL KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR/N0490F380 Y52 IGURU Q13 KABAM/M084F400 N892 MELAS/N0485F400 DCT MABAL KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR/N0490F380 Y52 IGURU Q13 KABAM/M084F400 N892 MELAS/N0486F400 DCT MABAL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0485F400 Q13 KABAM/M084F400 N892 MELAS/N0485F400 DCT MABAL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0485F400 Q13 KABAM/M084F400 N892 MELAS/N0487F400 DCT MABAL KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0498F360 Q13 KABAM/M085F360 N892 MELAS/N0497F360 DCT MABAL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU/N0499F360 Q13 KABAM/M085F360 N892 MELAS/N0493F360 DCT MABAL KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,OPPAR JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR/N0498F360 Y52 SHIMO/N0492F380 Y52 IGURU Q13 KABAM/M084F400 N892 MELAS/N0487F400 DCT MABAL KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0455F370 Y47 BUBDO/N0460F360 A590 JOM M767 TOMAN DCT KARTO GUNUD KEXAS LAVAX 0117N10416E BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0462F350 Y47 BUBDO/N0457F360 A590 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0469F310 Y47 BUBDO/N0456F360 A590 JOM M767 TOMAN/N0459F320 DCT KARTO GUNUD KEXAS KARTO2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 SHIMO/N0452F360 Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0463F340 Y47 BUBDO A590 TUNTO/N0456F360 A590 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR/N0448F360 Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 SHIMO/N0466F360 Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 SHIMO/N0468F360 Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y52 IGURU Q13 KABAM/N0471F360 N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1868.0482415632482
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Z26 TONAR Y525 ONC Y579 SAKON A582 KANDU A582 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2123.1845293561564
HND,SIN,DCT OPPAR DCT JYOGA Y566 LAXAS Y56 NADAR Y562 MAYON/N0491F390 Y47 BUBDO/N0485F400 A590 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 TONAR Y525 ONC Y579 SAKON A582 BISIG/N0483F400 A582 KANDU A582 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 TONAR Y525 ONC Y579 SAKON A582 BEDIP/N0483F400 A582 KANDU A582 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 TONAR Y525 ONC Y579 SAKON A582 NIMOX/N0482F400 A582 KANDU A582 JOM M767 TERIX UKLIS 0150N10604E KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 NADAR Y562 MAYON/N0483F390 Y47 BUBDO/N0482F380 A590 VIGOR/N0481F400 A590 JOM M767 TOMAN DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 TONAR Y525 ONC Y579 SAKON A582 KANDU A582 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA/N0480F400 Y12 AYANO Y128 LAXEL Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 NADAR Y562 MAYON/N0482F390 Y47 BUBDO/N0478F400 A590 JOM M767 TOMAN DCT KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT LAXAS Y56 NADAR Y562 MAYON/N0485F390 Y47 BUBDO/N0484F380 A590 GURAG/N0478F400 A590 JOM M767 TOMAN DCT KARTO GUNUD KEXAS 0105N10428E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 SHIMO/N0480F400 Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 TULTO/N0478F400 Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 PICHU/N0478F400 Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,DCT LAXAS Y56 TOHME Y54 KOHWA Y12 AYANO Y128 LAXEL Y52 SHIMO/N0482F400 Y52 IGURU Q13 KABAM N892 MELAS DCT MABAL DCT KILOT PIBAP PAS3 MABAL2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2677.202184852999
HND,SIN,LAXAS Y56 NADAR Y562 MAYON/N0492F350 Y47 BUBDO/M084F360 A590 GURAG/M083F380 A590 JOM/M083F360 M767 TENON/M084F360 M767 TEGID/M084F390 M767 TOMAN KARTO GUNUD KEXAS KARTO2B,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
HND,SIN,LAXAS Y56 NADAR Y562 MAYON/N0495F350 Y47 BUBDO/M083F360 A590 JOM M767 TODAM/M084F390 M767 UKLIS BOBOB 0154N10600E 0125N10529E DOVAN BIPOP,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,2492.441240330912
